epoch,loss,val_loss
0,0.7013038387700515,0.5606948462399569
1,0.6146868015157765,0.5526203422835378
2,0.5666857651823782,0.552079459031423
3,0.5541726369053924,0.5434997190128673
4,0.5432643853841613,0.5405820156588699
5,0.535794656852196,0.5387749184261669
6,0.5304108584064177,0.5374435348944231
7,0.5270039779473081,0.5360522523070826
8,0.523185655303385,0.5353857423319961
9,0.5201352809580807,0.5342480738957723
10,0.5171200937923344,0.5337587017001528
11,0.515812074315959,0.5334123102101412
12,0.513605181056421,0.5329000082882968
13,0.5117227663482286,0.5318044279560898
14,0.5114530264417787,0.5315868168166189
15,0.5096951589502138,0.531077114018527
16,0.5079547283293186,0.5299836939031427
17,0.5072003324369818,0.5306410717241692
18,0.5063782489619493,0.5293990554231586
19,0.5050210404670101,0.5282906745419358
20,0.5041095118869767,0.5281398675658486
21,0.5042063529920761,0.5289385138135968
22,0.5030566919809101,0.5274138161630342
23,0.5020477456608038,0.5274361642924222
24,0.5007031701533731,0.5264567100640499
25,0.5000969011664848,0.5259326046163385
26,0.4997254130484044,0.5256941535256126
27,0.49880022918127503,0.5259822751536514
28,0.49785223546156027,0.5241835225712169
29,0.49942639161800517,0.5261649344906663
30,0.4976965634302161,0.5242709246548739
31,0.49664307474176544,0.523932695388794
32,0.49585347157328524,0.5233137156024124
33,0.4954511141868387,0.5230058251005231
34,0.4948922457366154,0.5224897446054401
35,0.49504678733504137,0.5229158654357448
36,0.49422070989206834,0.5216937372178743
37,0.4940172026212188,0.5216380755106608
38,0.49343927655640235,0.5213694716944839
39,0.492328854127862,0.5208516446026888
40,0.4920342587419853,0.5206703290794835
41,0.49171853430883183,0.5200701536554279
42,0.4911762195071955,0.5202161200118788
43,0.4915197240438498,0.5189589876117129
44,0.49041576266745496,0.5184800859653589
45,0.4909570223983677,0.5193292733394739
46,0.49027899923909213,0.518428238955411
47,0.4894476959988532,0.5180697982961481
48,0.48905079003951557,0.5175014553648053
49,0.4889566747621558,0.5174626364852443
50,0.4885090406827086,0.5166952357147679
51,0.48786225652329307,0.5168206763989998
52,0.4881717282921875,0.5159387227260706
53,0.4874302656942857,0.5158431674494888
54,0.48708208561857086,0.5156708666772554
55,0.48695613392468157,0.5157337802829165
56,0.4865001637588516,0.5155601212472627
57,0.4867281541513757,0.5143975922555635
58,0.48652843337406143,0.514292735041994
59,0.48535852665188667,0.5143044320019808
60,0.48566097340821307,0.513724381273443
61,0.48476093870469894,0.5140074383128773
62,0.4854933220993057,0.5133664608001709
63,0.48444271350272317,0.5135423956495343
64,0.484397787929038,0.5130345496264371
65,0.48409819523036707,0.5128104469992898
66,0.48420361163972436,0.5123814290220087
67,0.48365436796941064,0.5129965977235273
68,0.4850531156492416,0.5121962121038726
69,0.4842208176280347,0.5114545045476971
70,0.48263307892043017,0.5113390955058011
71,0.4828259314613781,0.5115084882938501
