epoch,loss,val_loss
0,3.3698542156219484,1.883421156141493
1,1.4811737794876099,1.391128280806163
2,1.1794187116622925,1.1353738856694056
3,1.0112298908233643,0.9938391399761987
4,0.8873861708641052,0.8765642065850515
5,0.7851038579940796,0.7651952448345366
6,0.7013149390220642,0.6845159540100704
7,0.6307605752944946,0.6171499358283149
8,0.5719216136932374,0.5587708495912098
9,0.5217895898818969,0.5094750585064055
10,0.4782738270759582,0.46510649910048835
11,0.4408993544578552,0.4277851619417705
12,0.4086624264717102,0.3943678367705572
13,0.3839713356494904,0.3690681490633223
14,0.3590178761482239,0.3443189920887115
15,0.3386569447517395,0.32605088419384426
16,0.3219860627651215,0.30803697118683465
17,0.3074446909427643,0.30027727049494546
18,0.29516850543022155,0.281715332515656
19,0.28574606609344483,0.2718338053377848
20,0.27419597053527833,0.26526168556440444
21,0.26599973702430724,0.2539113878257691
22,0.2602937710285187,0.24615366047336942
23,0.2514075360298157,0.2423621773246735
24,0.2469671549797058,0.23431970297344148
25,0.24150962090492248,0.22795121277135516
26,0.23716572332382202,0.22223568246478126
27,0.2327430431842804,0.22080550567498283
28,0.22956972312927246,0.2167885916100608
29,0.22723715114593507,0.21285168400832585
30,0.22206545448303222,0.2142174241561738
31,0.22069116973876954,0.21415071733414182
32,0.22013932633399963,0.21183688654786065
33,0.21455511522293091,0.2125991646732603
34,0.2131523458957672,0.20091199330867282
35,0.21152304649353026,0.202423566627124
36,0.21027820754051207,0.19961521242346084
37,0.20730042350292205,0.19546097919108377
38,0.2093610382080078,0.204477882574475
39,0.2071039490699768,0.19252045641815851
40,0.20409863829612732,0.19701025339346084
41,0.20214578402042388,0.18763862834090278
42,0.19997418999671937,0.18641733650177245
43,0.19994629073143005,0.18628879009731233
44,0.19797876691818236,0.19200691084067026
45,0.19772868418693543,0.18603349110436818
46,0.1954013798236847,0.18940863273446523
47,0.19452096748352052,0.18103036615583631
48,0.19407998180389405,0.19190040774761685
49,0.1931469066143036,0.19296449422836304
50,0.19365351939201356,0.1790818635906492
51,0.1914811784029007,0.18433251243735116
52,0.19054058599472046,0.1770392826625279
53,0.18973704266548158,0.17616306671074458
54,0.1904100501537323,0.18133692348760272
55,0.18759968423843384,0.17544979069914138
56,0.18725434160232543,0.17444170349174076
57,0.1871225469112396,0.18488952399246275
58,0.18791162037849427,0.17397834880957527
59,0.18505158233642577,0.17422473998296828
60,0.18492670559883118,0.17289059100643037
61,0.184647349357605,0.18302471770180595
62,0.18270490074157714,0.1722178620005411
63,0.18305669522285462,0.17766104780492328
64,0.18310604572296144,0.18034987790243967
65,0.181894366979599,0.17343418536678193
66,0.18091497898101808,0.1712246946399174
67,0.18235109055042267,0.1756305486436874
68,0.18198012733459473,0.18481679118814923
69,0.18095009016990662,0.16817311847966815
70,0.1798429833650589,0.16788959195689548
71,0.1795120668411255,0.16893590419065385
72,0.1802512114048004,0.16947171612391396
73,0.17777770507335663,0.1690984545719056
74,0.1806403422355652,0.1712099372867554
75,0.17801394402980805,0.16642709549457307
76,0.1768959664106369,0.1671409420077763
77,0.17790221631526948,0.1850374388316321
78,0.17613511180877686,0.16591574086083305
79,0.17551834559440613,0.1654703751915977
80,0.17673628675937653,0.1709004176987542
81,0.17773738169670106,0.16910829312271541
82,0.17517401599884033,0.1649977486758005
83,0.17432924056053162,0.16595426840441568
84,0.17564550805091858,0.17531636380960072
85,0.1750748722553253,0.1651459705261957
86,0.17448770141601563,0.17508428106232296
87,0.17350601744651795,0.16525571568617745
88,0.1744944097995758,0.17340240663006193
89,0.17407536232471466,0.1667150758088581
90,0.172080690741539,0.1643936707386895
91,0.17293412470817565,0.1633278994806229
92,0.1720404779911041,0.1628858685966522
93,0.17207399785518646,0.16397645833000304
94,0.1719389548301697,0.16716771158907148
95,0.17121605944633483,0.1632313160669236
96,0.17121877086162568,0.16619292989609732
97,0.1702778286933899,0.17442275985838876
98,0.17135898280143738,0.16790079171695407
99,0.1708417227268219,0.1644826524314426
100,0.17060817337036133,0.1636523072208677
101,0.17052488958835602,0.16408758433092208
102,0.1703301808834076,0.16060256697828806
103,0.16857340323925019,0.16185894868676626
104,0.16863395392894745,0.1611232916041026
105,0.16901846575737,0.16631941733852265
106,0.1685927197933197,0.1593381573283483
107,0.17083263909816743,0.16134101317988503
108,0.16958383953571318,0.17584885302044095
109,0.16907976722717286,0.1603392055110326
110,0.1674920494556427,0.16039269500308567
111,0.16865840220451356,0.15879030194547442
112,0.16729516863822938,0.15981727105284493
113,0.16792343139648438,0.17335620380583264
114,0.16680743849277496,0.15802787646414743
115,0.1671828088760376,0.16007337470849356
116,0.16629886162281035,0.15877488492027161
117,0.16798968720436097,0.16094699643907093
118,0.16707451701164244,0.15796239579480792
119,0.16583122873306275,0.16303858515762149
120,0.16505383038520813,0.16027647493377564
121,0.16734209275245668,0.1582144439693481
122,0.16522753500938417,0.16098049022848643
123,0.16499919295310975,0.1627971056907896
124,0.16479233956336975,0.15803807382545773
125,0.16756105923652648,0.16146672221403274
126,0.16481904339790343,0.16221213719201466
127,0.16497718119621277,0.15955016253486512
128,0.16421721136569978,0.1573903409261552
129,0.16418080711364746,0.15791931866653383
130,0.16487243497371673,0.1570342658531098
131,0.16340059494972228,0.1584559064062815
132,0.1633889992237091,0.15766464221099066
133,0.1628845796585083,0.1588707630123411
134,0.1631711039543152,0.15655368022502414
135,0.1658447449207306,0.16788539361386073
136,0.1632829649448395,0.15791685264261943
137,0.16358103919029235,0.1582167474996476
138,0.16354648756980897,0.15921076919351304
139,0.16446568381786347,0.17475178885081458
140,0.16537083530426025,0.15572500063313377
141,0.1629887239933014,0.1558658199177848
142,0.16154116642475128,0.15602677753047337
143,0.16227429437637328,0.1565845078892178
144,0.16254557180404663,0.1577676281569496
145,0.16154142451286316,0.1567496612431511
146,0.16215736031532288,0.1561829163914635
147,0.1625139068365097,0.16000134580665165
148,0.1624785304069519,0.15547281196193088
149,0.16213683199882506,0.15590502510941218
150,0.16300071930885315,0.156730522239019
151,0.16123260760307312,0.16101009197651395
152,0.1616498682498932,0.15496034943868245
153,0.16160659456253051,0.1561194866422623
154,0.16099502992630005,0.15658056925213526
155,0.16077880120277405,0.15954815844694772
156,0.1608175435066223,0.1567745002962294
157,0.1610582401752472,0.15404296891083794
158,0.15988043856620787,0.1559383360639451
159,0.159777987241745,0.15617797015205262
160,0.16097972297668456,0.1549812697228931
161,0.16062630784511567,0.16685541163361262
162,0.16164541006088257,0.1542938266481672
163,0.1600184805393219,0.15497651506984045
164,0.15993912076950073,0.16465797618268027
165,0.1605573468208313,0.15486322721791645
166,0.15945946300029754,0.1558580185685839
167,0.15986498880386352,0.16375738169465745
