epoch,loss,val_loss
0,0.9142301588058471,0.7960931100542583
1,0.7860730638504029,0.7324615925077408
2,0.7285174264907837,0.6907779139185709
3,0.6905824041366577,0.6591142557916188
4,0.6591373872756958,0.6381366990861439
5,0.638206344127655,0.620643607207707
6,0.6209555835723877,0.6081787915456862
7,0.6086156320571899,0.5987066957685683
8,0.6000538268089295,0.5916195606428479
9,0.5895054788589478,0.5860025721883017
10,0.5846394438743592,0.5808718128809853
11,0.5793296656608582,0.5780097681378561
12,0.57570658826828,0.5747488027527219
13,0.5716828498840332,0.5714354798907325
14,0.5662750282287597,0.5701273859493317
15,0.5650802526473999,0.568191545350211
16,0.562379355430603,0.5655028602433583
17,0.5602331967353821,0.5640658764612108
18,0.5573551735877991,0.563182950965942
19,0.5564116444587708,0.5613783758784098
20,0.5534053411483765,0.5607418077332633
21,0.5533294878005981,0.5603834040581234
22,0.551361569404602,0.5588719712363349
23,0.5495538468360901,0.5592283738984002
24,0.5476605324745178,0.5575780054879567
25,0.5467509763240814,0.5579860976764134
26,0.5453996999263764,0.5573847237087431
27,0.5434215474128723,0.5566904838123019
28,0.5425722246170044,0.5562584154189579
29,0.5414767274856568,0.5559504476804582
30,0.5398739185333252,0.555320313998631
31,0.5402294940948487,0.554961641629537
32,0.5380846605300903,0.5551879841183859
33,0.5369023451805115,0.5541812531531803
34,0.5359644403457642,0.5542655748034281
35,0.5354570350646972,0.5535108134860084
36,0.5349916276931763,0.5541723455701556
37,0.5329231603145599,0.5530287793704441
38,0.533216019153595,0.55272039250722
39,0.5323754510879517,0.5526655164975969
40,0.5319617688655853,0.5526087671991379
41,0.5325419449806214,0.5522009806027488
42,0.5299721791744232,0.5523892858671764
43,0.530000696182251,0.5512460290439545
44,0.5289320313930511,0.5534149796243698
45,0.5287743399143219,0.5516610864609007
46,0.5269379785060883,0.5512347949875726
47,0.5264593915939331,0.5506929944431971
48,0.5253734350204468,0.5519795171798222
49,0.5246833877563477,0.550683733962831
50,0.5245738859176636,0.5514447310614208
51,0.5230785670280457,0.5499017503526475
52,0.5237154898643493,0.5500232634090242
53,0.5224311506748199,0.5506106586683364
54,0.5223513894081115,0.5493977883505443
55,0.5215441250801086,0.5511891397218855
56,0.5220064888000489,0.5487153246289208
57,0.5200554900169373,0.5512584788458688
58,0.5201896018981934,0.5500096054304213
59,0.5188747911453248,0.5508039849145072
60,0.518947301864624,0.548338668687003
61,0.5206981196403503,0.550381841167571
62,0.5186262459754943,0.5494577449465555
63,0.5184902639389039,0.5499748019945054
64,0.5172113299369812,0.5502939631068517
65,0.5156377034187317,0.5493072971465096
66,0.5160919451713561,0.548704187075297
67,0.5159730033874512,0.5486705681634327
68,0.515719561100006,0.5500105789729527
69,0.5151584992408752,0.5478747023476495
70,0.5143651838302612,0.5486187726732284
71,0.5132149660587311,0.5489697437437754
72,0.5130549833774567,0.5472906723855033
73,0.5133743379116058,0.5470037091346014
74,0.5129280219078064,0.547801433101533
75,0.5136500272750855,0.5461775546982175
76,0.5120510549545289,0.5493928071052309
77,0.5118059301376343,0.5460820964404515
78,0.5104473171234131,0.5457171305777535
79,0.5106181077957154,0.5486619188672021
80,0.5098654847145081,0.5447039178439549
81,0.5107682847976684,0.547488756596096
82,0.5087418627738952,0.5455251165798732
83,0.5087582836151123,0.5459942694694276
84,0.5091911053657532,0.5461613904862177
85,0.509180609703064,0.5464548894337246
86,0.5078458542823792,0.546454183639042
87,0.5068867487907409,0.5463333101499648
88,0.5075035214424133,0.5441205652933272
89,0.507287899017334,0.5464265138383896
90,0.5061607613563538,0.5453044157179575
91,0.5059578537940979,0.5430248408090501
92,0.5072150449752808,0.5458465180699787
93,0.5061103439331055,0.5450020035107931
94,0.5060293924808502,0.5431084859938848
95,0.5053761620521545,0.5436636209487915
96,0.5061114826202393,0.5430331192319355
97,0.5038446161746979,0.5437986235769968
98,0.5036581506729126,0.5449120686167762
99,0.5041283388137817,0.5448389848073324
100,0.5035842852592468,0.5420828887394497
101,0.5037857687473297,0.5455611281924777
102,0.5012689154148102,0.543339228819287
103,0.5026554412841797,0.5431737502415975
104,0.5015194072723389,0.5436184642806886
105,0.5005753364562988,0.5423166950543722
106,0.501990270614624,0.5434855213240971
107,0.5003894121646881,0.5422023288787358
108,0.5005404901504517,0.542098879814148
109,0.5002212255001068,0.5426576497062804
110,0.5002762179374695,0.5408949568158105
111,0.49998090767860415,0.543879855246771
112,0.49914504861831666,0.5394136829981728
113,0.4993445184230804,0.5423347325552077
114,0.49920868158340453,0.5425471540481325
115,0.4999605016708374,0.5410859036067176
116,0.49797639846801756,0.5408504557988
117,0.49890139198303224,0.5417725831743271
118,0.4985166368484497,0.5390403109883505
119,0.4968119547367096,0.541695461386726
120,0.49628257656097413,0.5402261927014306
121,0.4969416909217835,0.5433452157747178
122,0.4973461439609528,0.5424199113770137
123,0.4968727774620056,0.5385302901268005
124,0.49587957334518434,0.5400098221642631
125,0.49535532331466675,0.5407054793267023
126,0.49559765672683714,0.540058315746368
127,0.4958870244026184,0.5399477434536767
128,0.49563175296783446,0.538062109833672
129,0.49406046891212463,0.540485439792512
130,0.4955086078643799,0.5414546879511031
131,0.49471932983398437,0.5388772998537336
132,0.4942129921913147,0.5397339747065589
133,0.4937898750305176,0.5376859553276546
134,0.49314247941970824,0.5387026185081119
135,0.49227083921432496,0.5389137249144297
136,0.49345151138305665,0.5398427172312661
137,0.49258445072174073,0.5395476978922648
138,0.4917254617214203,0.5392118503176977
139,0.4922016606330872,0.5400385497108339
140,0.49270859360694885,0.5408185446073138
141,0.49176530456542966,0.5393518956880721
142,0.4914321928024292,0.5393509533670213
143,0.4915158350467682,0.5403954935452294
144,0.49051684761047365,0.5390610269137791
145,0.4910932126045227,0.5376327264876593
146,0.48972191286087036,0.5385266457285199
147,0.49117400574684145,0.5385200551577977
148,0.4916187553405762,0.5388351167951312
149,0.49054272294044493,0.5379179025453235
150,0.49035298252105713,0.5396231933245583
151,0.4895353066921234,0.5385895882334027
152,0.4892674469947815,0.5386505306713165
153,0.4891923449039459,0.5400272446965414
154,0.49002903532981873,0.5360040655211796
155,0.4880354256629944,0.5365105857924809
156,0.48811180162429807,0.5392707926886422
157,0.48842794275283813,0.5370195205249484
158,0.48972552514076234,0.5362169998032706
159,0.48819503927230834,0.5382965736918979
160,0.48719301223754885,0.5384808050261604
161,0.48856459975242617,0.5398126036401779
162,0.488516640663147,0.5359714012297373
163,0.4890003080368042,0.537970901481689
164,0.48732723426818847,0.5384284522798326
165,0.4871639080047607,0.5364063032089718
166,0.48763952279090883,0.5375794219592261
167,0.48577968835830687,0.5366945068041483
168,0.4859451684951782,0.536822688011896
169,0.48709243440628053,0.5363670767299713
170,0.48587660837173463,0.5365099642011855
171,0.48553109884262086,0.5375359786881341
172,0.48662042236328124,0.5351424624049474
173,0.4858714406490326,0.5357439319292704
174,0.4853339171409607,0.535138035577441
175,0.48422558879852295,0.5367846990388537
176,0.4869304480552673,0.5330192834611923
177,0.48478561425209044,0.5348244716250707
178,0.4851290411949158,0.5341071656772068
179,0.48475588631629946,0.5358330143822564
180,0.4844708533287048,0.5343884863550701
181,0.4849334828853607,0.532043821281857
182,0.48507147789001465,0.5368752716079591
183,0.48406336569786074,0.5318668957740541
184,0.4850442636013031,0.535901027066367
185,0.48314120078086853,0.534222163851299
186,0.48303485655784606,0.5351702693908934
187,0.48332364892959595,0.5341718660460578
188,0.4828842585086823,0.5357066515892271
189,0.48243745183944703,0.5354937551513551
190,0.48274854612350465,0.534572110289619
191,0.4820772728919983,0.5322847962379456
192,0.4825929341316223,0.5336722334225973
193,0.48232046031951903,0.5348114702436659
194,0.482151460647583,0.5340596494220552
195,0.4819182035923004,0.5338109939817398
196,0.4819636631011963,0.5352743693760463
197,0.4825472831726074,0.5364273663551088
198,0.4825330944061279,0.5327664112287854
199,0.48132506012916565,0.5354553744906471
