epoch,loss,val_loss
0,0.017749209476142436,0.004960429720637022
1,0.0033075481120646857,0.002045378787443042
2,0.0016991624916846582,0.0012460697987328538
3,0.0011644912074084512,0.0009465638158320817
4,0.0009577416032517036,0.0008687117061168519
5,0.0008790984948725936,0.0008318684995174408
6,0.0008287815414137168,0.0008023222890738962
7,0.0007991944033816685,0.0007862707151974919
8,0.0007768247637387465,0.0007635042244201583
9,0.0007695776128952331,0.0007421524576123127
10,0.0007526171507431601,0.0007448104160809607
11,0.0007457280271932825,0.0007360336312558502
12,0.0007333059974061147,0.0007409250547149868
13,0.0007213105287463529,0.0007704910257774773
14,0.0007272035408037147,0.0007630212013750817
15,0.0007182191564501674,0.0007201344767853504
16,0.0007112851302617611,0.0007359423969209081
17,0.0007061328606455233,0.0007302278060127388
18,0.0007049867212486907,0.0007187862621239302
19,0.0006988382837164191,0.000711360445358988
20,0.0006953124079578538,0.0007214543760655391
21,0.0006954122655418384,0.0007131634294196512
22,0.0006939896473382739,0.0007234210383048224
23,0.0006922365510140428,0.0007466553070116788
24,0.0006885615565949672,0.0007179390769592966
25,0.0006843624012972945,0.000722522685078509
26,0.0006843168840215495,0.0007034918649658335
27,0.000683544512072728,0.0007003787261165792
28,0.0006838386014846093,0.0007009820123626428
29,0.0006798295330049263,0.000717362152610087
30,0.0006742344603167269,0.0007061747601255774
31,0.0006744877089143257,0.0007239796351782526
32,0.0006769887904076341,0.000694906399902803
33,0.0006720282499128917,0.000710544521236002
34,0.0006655608290463857,0.0006919062888658973
35,0.0006686781735562673,0.0006988345456634169
36,0.0006640272268979057,0.0007000273811475685
37,0.0006651561223309473,0.000698195745688722
38,0.0006689086444479666,0.000765976420194475
39,0.0006765806536775411,0.0006989774472348279
40,0.0006586806712604317,0.0007111015923631688
41,0.0006635129222935386,0.0006907856000135794
42,0.000661295573931844,0.0006952615221962333
43,0.000665713446188033,0.0006902063949823831
44,0.0006554079580145721,0.0006896133735691282
45,0.000659089730392385,0.0007155028182420541
46,0.0006568319484470162,0.000686231757175516
47,0.000654151724291059,0.0006967477472216794
48,0.0006523228509590686,0.0006973775911540018
49,0.0006524587894871946,0.0006853790766785316
50,0.0006514441241354992,0.0006956658396644123
51,0.0006500452438412213,0.0006915637720587918
52,0.0006534515735532703,0.0006856898359150033
53,0.000650476170431687,0.0006904664491726594
54,0.0006468247589244868,0.000711388466174178
55,0.0006555334268578495,0.0006833521853850195
56,0.0006456741986446568,0.0006893100366913573
57,0.0006440868900046894,0.0006826045018070462
58,0.0006437557297839044,0.0007248486914305073
59,0.0006434130761147944,0.000688585999534663
60,0.0006442878644429932,0.0006868452985531114
61,0.0006462588371714342,0.0006954665842578944
62,0.0006447714183415318,0.0006944072771478783
63,0.0006415720793090303,0.0006877470816217476
64,0.000641110983197274,0.0007135468132963234
65,0.0006427595849502189,0.000688008544261031
66,0.0006460514913359479,0.0006982931253415617
67,0.0006419611341851653,0.0006926246357827702
